id,top_color,bottom_color,dress_type,pattern,skin_tone,body_type,fabric,accessories,occasion,recommended_outfit
515,lavender,beige,A-line,abstract,medium,hourglass,cotton,"['necklace', 'bracelet']",weekend,"lavender top with beige bottom, A-line dress with abstract pattern"
516,lavender,beige,A-line,plain,medium,hourglass,cotton,"['necklace', 'bracelet']",casual,"lavender top with beige bottom, A-line dress with plain pattern"
517,lavender,beige,Bodycon,geometric,medium,hourglass,silk,"['necklace', 'bracelet']",office,"lavender top with beige bottom, Bodycon dress with geometric pattern"
518,lavender,beige,Bodycon,abstract,medium,hourglass,silk,"['necklace', 'bracelet']",formal,"lavender top with beige bottom, Bodycon dress with abstract pattern"
519,lavender,beige,Bodycon,plain,medium,hourglass,silk,"['necklace', 'bracelet']",party,"lavender top with beige bottom, Bodycon dress with plain pattern"
520,lavender,beige,Fit-and-Flare,geometric,medium,hourglass,cotton,"['necklace', 'bracelet']",evening,"lavender top with beige bottom, Fit-and-Flare dress with geometric pattern"
521,lavender,beige,Fit-and-Flare,abstract,medium,hourglass,cotton,"['necklace', 'bracelet']",weekend,"lavender top with beige bottom, Fit-and-Flare dress with abstract pattern"
522,lavender,beige,Fit-and-Flare,plain,medium,hourglass,cotton,"['necklace', 'bracelet']",casual,"lavender top with beige bottom, Fit-and-Flare dress with plain pattern"
523,coral,white,A-line,geometric,medium,hourglass,cotton,"['necklace', 'bracelet']",office,"coral top with white bottom, A-line dress with geometric pattern"
524,coral,white,A-line,abstract,medium,hourglass,cotton,"['necklace', 'bracelet']",formal,"coral top with white bottom, A-line dress with abstract pattern"
525,coral,white,A-line,plain,medium,hourglass,cotton,"['necklace', 'bracelet']",party,"coral top with white bottom, A-line dress with plain pattern"
526,coral,white,Bodycon,geometric,medium,hourglass,silk,"['necklace', 'bracelet']",evening,"coral top with white bottom, Bodycon dress with geometric pattern"
527,coral,white,Bodycon,abstract,medium,hourglass,silk,"['necklace', 'bracelet']",weekend,"coral top with white bottom, Bodycon dress with abstract pattern"
528,coral,white,Bodycon,plain,medium,hourglass,silk,"['necklace', 'bracelet']",casual,"coral top with white bottom, Bodycon dress with plain pattern"
529,coral,white,Fit-and-Flare,geometric,medium,hourglass,cotton,"['necklace', 'bracelet']",office,"coral top with white bottom, Fit-and-Flare dress with geometric pattern"
530,coral,white,Fit-and-Flare,abstract,medium,hourglass,cotton,"['necklace', 'bracelet']",formal,"coral top with white bottom, Fit-and-Flare dress with abstract pattern"
531,coral,white,Fit-and-Flare,plain,medium,hourglass,cotton,"['necklace', 'bracelet']",party,"coral top with white bottom, Fit-and-Flare dress with plain pattern"
532,coral,denim,A-line,geometric,medium,hourglass,cotton,"['necklace', 'bracelet']",evening,"coral top with denim bottom, A-line dress with geometric pattern"
533,coral,denim,A-line,abstract,medium,hourglass,cotton,"['necklace', 'bracelet']",weekend,"coral top with denim bottom, A-line dress with abstract pattern"
534,coral,denim,A-line,plain,medium,hourglass,cotton,"['necklace', 'bracelet']",casual,"coral top with denim bottom, A-line dress with plain pattern"
535,coral,denim,Bodycon,geometric,medium,hourglass,silk,"['necklace', 'bracelet']",office,"coral top with denim bottom, Bodycon dress with geometric pattern"
536,coral,denim,Bodycon,abstract,medium,hourglass,silk,"['necklace', 'bracelet']",formal,"coral top with denim bottom, Bodycon dress with abstract pattern"
537,coral,denim,Bodycon,plain,medium,hourglass,silk,"['necklace', 'bracelet']",party,"coral top with denim bottom, Bodycon dress with plain pattern"
538,coral,denim,Fit-and-Flare,geometric,medium,hourglass,cotton,"['necklace', 'bracelet']",evening,"coral top with denim bottom, Fit-and-Flare dress with geometric pattern"
539,coral,denim,Fit-and-Flare,abstract,medium,hourglass,cotton,"['necklace', 'bracelet']",weekend,"coral top with denim bottom, Fit-and-Flare dress with abstract pattern"
540,coral,denim,Fit-and-Flare,plain,medium,hourglass,cotton,"['necklace', 'bracelet']",casual,"coral top with denim bottom, Fit-and-Flare dress with plain pattern"
541,blue,white,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",office,"blue top with white bottom, Shift dress with floral pattern"
542,blue,white,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",formal,"blue top with white bottom, Shift dress with polka dots pattern"
543,blue,white,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",party,"blue top with white bottom, Shift dress with plain pattern"
544,blue,white,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",evening,"blue top with white bottom, Fit-and-Flare dress with floral pattern"
545,blue,white,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",weekend,"blue top with white bottom, Fit-and-Flare dress with polka dots pattern"
546,blue,white,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",casual,"blue top with white bottom, Fit-and-Flare dress with plain pattern"
547,blue,white,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",office,"blue top with white bottom, Maxi dress with floral pattern"
548,blue,white,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",formal,"blue top with white bottom, Maxi dress with polka dots pattern"
549,blue,white,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",party,"blue top with white bottom, Maxi dress with plain pattern"
550,blue,black,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",evening,"blue top with black bottom, Shift dress with floral pattern"
551,blue,black,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",weekend,"blue top with black bottom, Shift dress with polka dots pattern"
552,blue,black,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",casual,"blue top with black bottom, Shift dress with plain pattern"
553,blue,black,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",office,"blue top with black bottom, Fit-and-Flare dress with floral pattern"
554,blue,black,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",formal,"blue top with black bottom, Fit-and-Flare dress with polka dots pattern"
555,blue,black,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",party,"blue top with black bottom, Fit-and-Flare dress with plain pattern"
556,blue,black,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",evening,"blue top with black bottom, Maxi dress with floral pattern"
557,blue,black,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",weekend,"blue top with black bottom, Maxi dress with polka dots pattern"
558,blue,black,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",casual,"blue top with black bottom, Maxi dress with plain pattern"
559,beige,brown,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",office,"beige top with brown bottom, Shift dress with floral pattern"
560,beige,brown,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",formal,"beige top with brown bottom, Shift dress with polka dots pattern"
561,beige,brown,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",party,"beige top with brown bottom, Shift dress with plain pattern"
562,beige,brown,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",evening,"beige top with brown bottom, Fit-and-Flare dress with floral pattern"
563,beige,brown,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",weekend,"beige top with brown bottom, Fit-and-Flare dress with polka dots pattern"
564,beige,brown,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",casual,"beige top with brown bottom, Fit-and-Flare dress with plain pattern"
565,beige,brown,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",office,"beige top with brown bottom, Maxi dress with floral pattern"
566,beige,brown,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",formal,"beige top with brown bottom, Maxi dress with polka dots pattern"
567,beige,brown,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",party,"beige top with brown bottom, Maxi dress with plain pattern"
568,beige,navy,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",evening,"beige top with navy bottom, Shift dress with floral pattern"
569,beige,navy,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",weekend,"beige top with navy bottom, Shift dress with polka dots pattern"
570,beige,navy,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",casual,"beige top with navy bottom, Shift dress with plain pattern"
571,beige,navy,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",office,"beige top with navy bottom, Fit-and-Flare dress with floral pattern"
572,beige,navy,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",formal,"beige top with navy bottom, Fit-and-Flare dress with polka dots pattern"
573,beige,navy,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",party,"beige top with navy bottom, Fit-and-Flare dress with plain pattern"
574,beige,navy,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",evening,"beige top with navy bottom, Maxi dress with floral pattern"
575,beige,navy,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",weekend,"beige top with navy bottom, Maxi dress with polka dots pattern"
576,beige,navy,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",casual,"beige top with navy bottom, Maxi dress with plain pattern"
577,purple,black,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",office,"purple top with black bottom, Shift dress with floral pattern"
578,purple,black,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",formal,"purple top with black bottom, Shift dress with polka dots pattern"
579,purple,black,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",party,"purple top with black bottom, Shift dress with plain pattern"
580,purple,black,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",evening,"purple top with black bottom, Fit-and-Flare dress with floral pattern"
581,purple,black,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",weekend,"purple top with black bottom, Fit-and-Flare dress with polka dots pattern"
582,purple,black,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",casual,"purple top with black bottom, Fit-and-Flare dress with plain pattern"
583,purple,black,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",office,"purple top with black bottom, Maxi dress with floral pattern"
584,purple,black,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",formal,"purple top with black bottom, Maxi dress with polka dots pattern"
585,purple,black,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",party,"purple top with black bottom, Maxi dress with plain pattern"
586,purple,grey,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",evening,"purple top with grey bottom, Shift dress with floral pattern"
587,purple,grey,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",weekend,"purple top with grey bottom, Shift dress with polka dots pattern"
588,purple,grey,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",casual,"purple top with grey bottom, Shift dress with plain pattern"
589,purple,grey,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",office,"purple top with grey bottom, Fit-and-Flare dress with floral pattern"
590,purple,grey,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",formal,"purple top with grey bottom, Fit-and-Flare dress with polka dots pattern"
591,purple,grey,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",party,"purple top with grey bottom, Fit-and-Flare dress with plain pattern"
592,purple,grey,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",evening,"purple top with grey bottom, Maxi dress with floral pattern"
593,purple,grey,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",weekend,"purple top with grey bottom, Maxi dress with polka dots pattern"
594,purple,grey,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",casual,"purple top with grey bottom, Maxi dress with plain pattern"
595,lavender,white,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",office,"lavender top with white bottom, Shift dress with floral pattern"
596,lavender,white,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",formal,"lavender top with white bottom, Shift dress with polka dots pattern"
597,lavender,white,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",party,"lavender top with white bottom, Shift dress with plain pattern"
598,lavender,white,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",evening,"lavender top with white bottom, Fit-and-Flare dress with floral pattern"
599,lavender,white,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",weekend,"lavender top with white bottom, Fit-and-Flare dress with polka dots pattern"
600,lavender,white,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",casual,"lavender top with white bottom, Fit-and-Flare dress with plain pattern"
601,lavender,white,Maxi,floral,medium,pear,silk,"['necklace', 'bracelet']",office,"lavender top with white bottom, Maxi dress with floral pattern"
602,lavender,white,Maxi,polka dots,medium,pear,silk,"['necklace', 'bracelet']",formal,"lavender top with white bottom, Maxi dress with polka dots pattern"
603,lavender,white,Maxi,plain,medium,pear,silk,"['necklace', 'bracelet']",party,"lavender top with white bottom, Maxi dress with plain pattern"
604,lavender,beige,Shift,floral,medium,pear,linen,"['necklace', 'bracelet']",evening,"lavender top with beige bottom, Shift dress with floral pattern"
605,lavender,beige,Shift,polka dots,medium,pear,linen,"['necklace', 'bracelet']",weekend,"lavender top with beige bottom, Shift dress with polka dots pattern"
606,lavender,beige,Shift,plain,medium,pear,linen,"['necklace', 'bracelet']",casual,"lavender top with beige bottom, Shift dress with plain pattern"
607,lavender,beige,Fit-and-Flare,floral,medium,pear,cotton,"['necklace', 'bracelet']",office,"lavender top with beige bottom, Fit-and-Flare dress with floral pattern"
608,lavender,beige,Fit-and-Flare,polka dots,medium,pear,cotton,"['necklace', 'bracelet']",formal,"lavender top with beige bottom, Fit-and-Flare dress with polka dots pattern"
609,lavender,beige,Fit-and-Flare,plain,medium,pear,cotton,"['necklace', 'bracelet']",party,"lavender top with beige bottom, Fit-and-Flare dress with plain pattern"
